id_aluno,ano,ieg,ida,ipv
1631,2024,10.0,7.166666666666667,8.468
1632,2024,10.0,6.666666666666667,8.066
1633,2024,,,
1634,2024,,,
1635,2024,,,
1636,2024,,,
1637,2024,0.0,,
1638,2024,0.0,,
1639,2024,0.0,,
1640,2024,0.0,,
1641,2024,0.0,,
1642,2024,0.0,,
1643,2024,0.0,,
1644,2024,0.0,,
1645,2024,0.0,,
1646,2024,0.0,,
1647,2024,0.0,,
1648,2024,0.0,,
1649,2024,0.0,,
1650,2024,0.0,,
1651,2024,0.0,,
1652,2024,0.0,,
1653,2024,0.0,,
1654,2024,0.0,,
1655,2024,0.0,,
1656,2024,0.0,,
1657,2024,0.0,,
1658,2024,0.0,,
1659,2024,0.0,,
1660,2024,0.0,,
1661,2024,0.0,,
